0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	Risk	Income
0	0	0	0	177	0	230	0	84	0	0	73	69	0	0	283	0	0	0	0	0	0	0	234	0	0	255	71	0	0	0	70.9162	5.7497300000000005
0	0	0	81	178	0	0	0	0	0	0	0	41	0	0	0	71	0	0	0	0	49	0	235	216	227	234	0	0	93	0	70.8858	6.12202
0	0	0	0	181	0	0	0	0	0	0	74	69	0	0	0	0	0	0	0	0	0	0	235	232	234	186	66	0	95	70	70.8688	6.4312
0	0	182	0	170	0	237	0	0	0	0	75	0	0	0	0	0	45	0	0	170	0	47	53	231	225	0	0	0	0	0	70.7785	5.72135
0	0	0	85	182	70	0	0	0	67	71	0	0	0	0	0	0	0	0	0	116	0	0	0	237	234	251	0	0	99	0	70.767	5.94067
0	0	191	85	180	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	229	0	225	72	61	0	0	70.7614	5.58632
0	0	186	0	173	0	237	0	0	0	56	0	0	45	0	279	0	0	0	0	172	58	0	0	227	0	0	62	0	0	0	70.6686	4.42024
76	0	189	83	174	59	237	0	0	0	0	0	0	0	0	275	0	0	73	0	0	0	0	228	0	0	0	0	0	0	78	70.6388	4.85119
0	0	0	0	182	0	237	0	0	83	0	0	68	48	0	0	0	53	0	56	170	0	0	0	237	0	255	0	0	0	0	70.5723	5.56064
0	0	178	0	181	0	0	0	89	0	0	0	0	0	230	0	79	0	0	0	0	0	0	231	233	220	0	0	0	0	0	70.5166	6.3663
0	0	0	0	178	0	227	59	81	80	0	0	0	0	231	0	0	62	0	0	0	0	0	0	0	233	257	68	0	0	0	70.5106	6.705369999999999
0	0	191	0	170	67	0	0	0	80	0	0	0	0	235	177	0	0	0	43	0	0	0	231	0	44	255	0	0	0	0	70.3983	5.602119999999999
0	0	0	0	179	0	229	0	0	80	0	75	0	0	231	269	0	0	66	58	0	0	54	0	0	0	257	0	0	0	0	70.3838	5.86037
68	0	188	0	180	0	229	0	90	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	237	0	252	0	0	0	71	70.3072	5.56381
0	0	0	0	168	0	232	0	90	83	0	0	0	0	0	280	0	0	65	0	0	0	50	0	0	217	257	0	0	0	0	70.3002	5.83289
73	0	0	0	179	64	0	0	79	0	0	0	0	0	228	92	0	0	0	0	175	0	60	0	233	0	256	0	0	0	0	70.2796	5.85058
0	0	185	0	177	0	0	0	0	79	0	73	0	0	164	0	0	54	0	0	177	0	0	0	231	0	256	0	66	0	0	70.2531	5.8245
0	0	0	87	172	0	237	0	83	0	0	0	0	0	0	0	0	0	0	0	0	58	0	235	234	220	0	0	66	0	0	70.2032	6.5466
0	0	0	84	0	0	234	0	0	0	0	73	64	50	0	273	0	0	0	57	0	0	0	228	227	0	214	0	0	0	0	70.1909	4.337359999999999
0	0	0	85	173	0	0	0	0	0	77	0	0	0	229	277	79	0	0	0	0	0	0	227	0	0	252	70	61	0	0	70.1543	5.61146
0	76	0	0	176	0	232	0	90	0	0	0	0	0	0	273	81	0	0	46	0	0	0	0	0	234	254	0	0	0	0	70.1399	5.71024
0	0	0	0	171	69	234	0	86	0	72	72	0	0	0	0	0	0	0	0	175	0	0	0	235	0	255	0	0	0	0	70.1015	5.66582
0	77	0	0	175	0	228	0	0	0	73	0	0	54	0	283	0	0	74	0	0	0	0	0	0	231	255	0	0	0	0	70.02600000000001	5.54066
0	0	0	88	0	0	230	0	0	0	0	0	0	50	226	0	0	0	0	52	0	0	56	234	237	0	253	0	0	0	73	69.9948	5.1230400000000005
73	0	139	0	181	0	0	0	0	0	77	0	0	0	227	283	0	49	0	0	175	0	0	0	0	0	257	0	0	0	74	69.8011	4.88095
63	0	0	0	174	0	0	0	0	0	0	0	0	0	0	282	0	47	0	0	0	0	0	194	232	116	256	0	56	0	0	69.7832	5.12355
64	0	0	0	171	0	0	0	88	84	0	0	0	0	0	0	0	0	74	0	0	0	0	227	237	0	253	0	65	99	0	69.7765	6.14363
0	0	188	88	169	65	237	66	0	79	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	255	0	55	0	0	69.7564	5.01805
0	0	0	89	173	0	0	0	0	0	0	0	0	43	0	0	0	0	66	0	168	56	0	0	226	227	257	0	0	93	0	69.7408	6.07195
0	0	171	0	179	0	0	0	0	0	0	0	0	0	235	276	0	0	77	43	0	0	59	225	0	228	0	0	0	0	0	69.7394	6.01467
0	0	0	0	171	70	0	0	0	0	0	0	0	41	226	273	0	56	0	0	174	0	0	0	0	229	256	0	0	0	0	69.7	5.49421
73	0	0	0	168	0	237	0	84	0	80	0	0	0	226	0	74	0	0	0	0	0	0	232	234	0	0	0	0	0	0	69.6962	5.73739
74	0	98	86	176	0	0	0	0	0	0	74	0	0	0	254	0	0	80	0	176	0	0	169	0	0	256	0	0	0	0	69.6805	5.35294
76	0	191	0	174	0	0	0	0	75	0	77	0	0	227	0	0	0	0	0	171	0	0	233	225	0	0	0	0	0	0	69.6461	5.7744
0	0	0	0	176	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	235	234	208	256	62	60	85	0	69.6275	6.21055
0	77	0	0	180	0	237	67	90	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	231	234	0	0	0	98	72	69.597	5.99446
0	0	186	85	180	0	237	66	0	0	0	0	0	0	0	223	0	0	0	0	175	0	0	0	0	234	0	44	0	0	72	69.5708	5.4571
0	0	0	0	180	0	0	0	87	0	0	0	63	0	0	282	0	0	79	0	0	0	0	232	0	232	252	0	0	0	0	69.5288	6.14689
0	0	188	0	181	0	0	0	0	0	76	0	0	0	228	279	0	0	79	0	171	0	0	232	0	0	0	72	0	0	0	69.5268	5.28684
0	0	0	88	176	0	236	67	0	0	0	77	0	54	232	0	0	0	0	0	0	0	0	0	237	0	256	0	0	0	0	69.4868	6.24808
0	0	0	0	169	0	0	0	0	0	0	0	0	0	233	282	0	61	0	0	176	0	0	222	0	0	251	63	54	0	0	69.449	5.43668
0	0	0	0	177	0	0	0	83	0	0	79	65	0	231	0	77	0	0	0	172	0	0	0	235	0	256	70	0	0	0	69.4239	6.2541199999999995
0	73	184	0	175	0	0	0	0	83	78	0	71	0	0	0	0	0	0	0	0	0	0	234	230	0	256	0	0	0	0	69.3681	5.58526
0	0	0	0	180	63	237	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	55	0	224	231	257	0	54	0	0	69.2985	6.19589
0	0	0	0	180	0	220	0	0	0	0	78	0	44	0	0	80	0	0	0	0	0	0	0	233	234	257	0	58	0	0	69.2323	6.04516
0	72	183	86	175	0	0	0	0	0	0	0	0	45	233	266	0	0	0	0	176	58	0	232	0	0	0	0	0	0	0	69.2274	5.4619599999999995
0	71	0	0	0	68	231	0	0	0	0	0	0	55	231	162	0	0	0	0	0	0	0	228	0	234	257	0	0	0	0	69.1448	4.99535
66	0	0	0	179	0	0	0	89	0	79	0	0	52	0	283	0	0	0	0	176	0	0	0	186	0	250	0	57	0	0	69.1323	5.187530000000001
73	0	0	0	183	64	228	64	0	0	0	77	0	0	231	0	0	0	0	44	0	0	0	0	0	229	252	0	0	0	0	69.1271	6.556889999999999
0	0	0	88	182	0	0	67	0	0	73	0	0	0	0	278	80	0	0	0	173	44	0	0	0	225	253	0	0	0	0	69.0934	5.380330000000001
76	77	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	172	0	0	223	234	0	249	0	0	0	70	69.0247	5.6548099999999994
0	0	0	0	0	59	223	0	79	80	0	78	0	0	0	281	0	0	0	0	174	0	0	232	0	0	222	0	0	0	77	69.01	4.21831
72	0	191	0	182	0	0	0	82	83	0	0	0	0	234	266	0	0	78	0	0	57	0	229	0	0	0	0	0	0	0	68.9818	5.56756
0	0	0	81	172	0	219	0	0	0	0	0	0	0	0	0	0	53	0	0	174	0	53	0	234	0	251	0	64	97	0	68.9756	5.55961
0	0	0	83	174	0	0	0	0	72	0	0	0	0	229	0	0	0	0	0	0	59	0	235	230	0	257	0	0	0	72	68.9729	6.04978
0	75	0	0	146	70	0	0	86	0	0	0	0	0	0	282	0	0	79	0	175	0	0	233	0	0	256	0	0	0	0	68.9205	5.3013
0	69	0	0	179	0	234	0	0	83	0	0	0	0	234	0	80	0	0	53	0	0	0	233	0	229	0	0	59	0	0	68.8626	6.64412
0	0	191	0	179	0	219	56	81	0	0	78	0	51	0	0	0	0	0	0	0	0	0	0	236	218	0	0	0	0	77	68.84	6.10493
0	0	0	0	183	0	222	0	0	0	0	75	0	0	235	0	81	0	0	0	171	0	0	0	0	232	257	0	0	0	0	68.7904	6.32576
76	77	0	0	0	0	235	0	0	0	76	0	68	0	232	0	0	0	0	0	0	0	40	235	237	230	0	0	0	0	0	68.7851	5.24277
64	0	0	0	0	0	235	0	0	78	0	67	0	0	230	0	0	0	0	0	0	59	0	235	236	234	0	0	0	0	72	68.7744	5.1427
0	0	183	86	179	0	234	0	0	0	77	0	68	0	0	0	0	0	0	0	0	0	0	0	0	223	258	69	0	0	67	68.6867	5.91606
66	0	0	0	0	0	219	0	0	77	0	0	0	0	229	239	0	0	0	0	0	0	0	235	0	234	248	0	0	0	0	68.6204	4.6797
0	0	0	88	174	0	238	0	88	0	0	0	0	0	234	0	71	0	0	0	0	0	50	0	0	234	257	0	0	0	0	68.613	6.67685
0	0	0	0	181	0	0	0	0	0	76	0	0	0	234	0	0	0	0	0	174	0	48	229	0	232	250	0	0	0	0	68.6007	6.558680000000001
0	0	191	0	176	0	224	0	0	79	79	0	69	0	0	0	0	61	0	0	0	0	0	0	236	0	255	0	0	0	0	68.5544	5.000780000000001
70	0	183	0	178	0	231	64	0	0	0	0	19	0	0	0	0	0	0	0	176	0	0	0	238	234	0	0	0	0	0	68.5243	5.535830000000001
70	73	0	0	183	0	0	0	0	0	76	0	0	0	234	279	0	0	0	57	0	0	0	236	0	0	256	0	0	0	0	68.5155	5.53148
0	0	0	0	174	64	237	67	0	0	71	0	0	0	0	278	0	0	0	0	0	0	0	0	235	0	256	0	0	0	0	68.4972	4.61068
38	0	0	86	0	0	232	0	0	0	0	0	0	0	0	266	0	0	76	53	0	0	0	202	230	0	256	0	0	0	0	68.4897	3.9701400000000002
0	0	190	87	151	64	0	0	87	0	73	0	71	0	0	0	0	0	0	0	175	0	0	235	0	0	255	0	0	0	0	68.4568	5.7321599999999995
64	77	189	0	181	0	236	0	0	0	0	0	0	0	0	273	62	0	0	0	0	0	0	233	0	0	0	0	0	96	66	68.431	4.564769999999999
0	0	0	0	175	0	220	63	89	0	78	0	0	0	233	0	0	0	71	0	173	0	0	0	226	0	0	0	64	0	0	68.3399	6.3261
0	0	0	0	173	0	228	65	90	0	0	0	0	0	0	0	0	0	66	0	169	0	0	222	236	0	0	72	0	0	0	68.181	5.89481
0	72	0	0	169	0	228	0	87	0	0	0	71	0	233	267	0	0	0	54	0	0	0	232	0	0	0	0	63	0	0	68.1584	6.14348
0	0	188	0	175	0	230	62	0	0	0	0	0	0	226	0	0	0	0	0	176	0	0	0	233	0	0	0	0	86	78	68.1496	5.43824
0	69	0	87	173	0	0	0	0	0	0	78	0	49	225	281	0	0	0	0	0	0	0	0	233	0	253	0	0	0	0	68.0603	5.5336300000000005
0	0	184	0	176	0	232	66	0	82	0	0	67	0	228	0	0	0	73	0	0	0	0	0	0	0	251	0	0	91	0	68.0089	5.9718599999999995
70	0	0	84	0	0	226	0	0	0	0	72	0	0	0	269	79	0	0	0	167	0	0	229	238	0	0	0	53	0	0	67.9606	3.7709599999999996
0	0	0	0	169	0	0	61	83	0	0	0	0	56	227	269	0	0	0	0	0	0	58	0	235	0	258	0	0	0	0	67.9267	5.61947
0	0	0	0	0	50	234	0	0	0	0	0	0	0	0	0	0	0	78	0	151	0	0	185	226	213	249	0	0	0	0	67.9249	4.67326
0	0	0	0	174	0	0	0	0	78	79	0	0	54	0	0	0	59	0	0	175	0	0	0	229	232	255	0	0	0	0	67.8961	5.5624
0	0	0	0	181	66	0	0	0	0	0	77	0	0	0	0	0	0	73	0	176	0	0	224	233	221	0	72	0	0	0	67.8811	6.05967
59	0	188	0	182	71	0	0	0	0	0	0	68	0	236	0	0	61	0	0	0	0	0	0	226	0	257	68	0	0	0	67.8534	5.33426
0	0	0	0	0	68	236	0	0	0	0	77	69	0	234	281	0	46	0	0	0	55	0	225	225	0	0	0	0	0	0	67.8528	3.9994300000000003
0	0	0	0	0	0	236	0	0	0	0	70	66	0	232	0	72	0	0	0	0	0	0	236	234	0	258	0	0	0	73	67.8522	4.76932
0	0	0	0	173	60	0	66	0	0	0	79	0	0	229	0	77	0	0	0	0	0	0	0	223	234	252	0	0	0	0	67.8513	6.2009
0	76	0	0	0	0	220	0	0	0	0	0	0	0	232	278	82	0	0	0	132	58	0	224	0	0	256	0	0	0	0	67.7988	4.03625
64	0	0	0	179	0	223	0	81	0	0	75	0	0	228	0	0	0	0	0	0	0	0	0	225	0	254	0	61	0	0	67.7071	6.27115
0	74	187	87	174	0	234	0	0	0	0	0	0	0	227	270	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	67.7011	5.2866
75	0	0	0	180	0	234	0	0	0	0	0	0	0	0	0	0	0	78	0	175	0	0	0	237	234	0	0	64	0	78	67.6681	5.86315
0	0	0	0	178	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	168	56	56	231	236	234	0	0	0	0	0	67.6651	6.30411
0	0	0	86	0	0	224	0	0	0	0	0	0	0	228	0	0	59	0	0	0	0	53	234	236	0	256	0	0	0	76	67.6371	4.6980900000000005
0	0	0	0	182	0	0	0	0	0	0	78	0	56	234	283	81	0	0	0	0	50	0	227	234	0	0	0	0	0	0	67.6009	5.17207
0	0	191	0	169	0	0	63	0	0	0	0	0	56	227	0	0	0	64	0	171	0	0	0	0	229	257	0	0	0	0	67.5973	6.2773699999999995
0	0	0	0	170	0	222	0	0	0	0	0	0	0	0	277	0	0	0	0	176	0	0	235	0	0	253	0	0	0	71	67.5355	4.84021
0	0	0	89	182	0	0	0	0	0	0	78	0	0	0	279	0	55	0	0	175	0	0	234	0	0	254	0	60	0	0	67.4922	5.40094
70	0	0	0	180	69	223	0	88	78	0	0	0	0	0	0	0	0	74	0	0	0	57	0	226	232	0	0	0	0	0	67.4845	5.99886
0	0	0	0	181	0	237	0	87	0	0	76	0	0	0	277	0	58	0	0	0	0	0	0	0	226	251	0	0	0	0	67.4753	5.5655
0	0	0	0	163	67	0	65	0	0	0	0	0	0	0	283	0	0	0	56	0	33	0	0	233	229	245	0	0	0	0	67.4463	5.1108
0	0	48	0	175	0	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	105	230	226	253	68	0	0	0	67.4454	5.10818
67	74	0	0	175	0	0	0	0	0	0	78	0	54	0	264	0	0	0	0	175	0	0	236	0	219	0	0	0	94	0	67.4252	5.55387
0	0	0	0	179	0	227	0	0	0	0	0	0	58	0	0	0	0	0	0	0	43	0	0	236	218	256	72	0	0	64	67.4133	5.66729
0	0	188	0	175	0	237	0	0	0	0	0	0	0	0	0	79	0	0	0	98	0	54	0	235	232	0	0	0	83	0	67.3627	5.24346
65	0	0	0	179	0	233	66	0	0	0	0	0	57	0	267	0	0	0	0	175	59	0	229	0	0	0	0	0	94	0	67.359	4.85661
67	0	187	0	172	0	0	0	88	0	71	0	0	0	236	0	81	0	0	0	0	0	51	232	0	234	0	0	0	0	0	67.3397	6.21704
0	0	0	0	180	67	231	0	0	84	0	0	0	53	0	0	0	49	72	0	0	0	0	231	236	0	0	0	0	0	75	67.3337	5.23464
0	69	182	0	173	0	236	0	0	83	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	228	256	0	66	0	68	67.3096	6.03015
0	0	0	0	169	0	0	67	0	0	0	0	0	0	0	0	0	0	79	54	173	0	0	234	236	221	0	0	0	0	77	67.3039	6.08862
0	0	0	81	178	0	0	0	0	0	72	0	0	0	0	270	0	52	0	0	150	0	0	0	0	220	257	69	0	91	0	67.2938	5.15533
0	0	184	0	179	0	237	0	0	0	0	0	0	0	0	278	0	0	0	49	176	0	59	0	233	0	0	0	0	0	0	67.2616	4.48417
0	77	0	87	0	0	224	0	0	0	0	0	0	57	0	0	0	58	0	0	146	0	0	229	235	219	0	0	0	94	0	67.2612	4.66885
0	77	191	0	166	60	0	0	0	0	0	0	0	0	0	0	78	0	73	50	172	0	0	229	0	0	251	0	0	0	0	67.1788	5.33212
0	76	0	0	0	0	233	0	0	0	0	74	0	0	226	0	0	0	75	0	0	0	0	0	237	228	256	0	61	0	0	67.1398	5.5252
0	0	189	83	0	0	224	0	0	0	0	0	0	0	229	0	0	0	0	0	0	59	0	224	203	228	0	0	59	0	0	67.122	5.097230000000001
0	0	190	0	178	0	231	0	0	70	0	77	0	0	0	0	0	0	0	0	0	0	58	231	0	0	255	0	0	0	76	67.0646	5.61565
76	69	0	0	0	0	237	0	0	0	75	0	0	0	234	268	0	0	0	0	0	44	0	0	227	234	0	0	0	0	78	67.0406	4.12439
0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	172	0	59	235	0	231	256	65	0	97	0	67.03	6.18544
0	0	0	85	175	0	0	0	0	0	0	0	0	52	0	0	76	59	0	0	169	0	0	235	0	233	254	0	0	0	0	67.0181	5.82951
0	0	0	0	182	0	0	61	0	81	0	0	71	0	231	275	0	0	77	0	0	0	0	223	0	225	0	0	0	0	0	67.0128	6.1525300000000005
0	0	186	0	168	0	229	0	0	82	77	0	0	0	0	0	0	0	72	0	0	0	0	0	234	219	0	0	0	0	73	67.0121	5.35238
0	70	0	0	176	66	237	0	0	0	0	0	0	0	0	0	74	0	0	58	174	0	0	229	0	0	249	0	0	0	0	66.9929	5.40249
0	0	0	0	0	0	234	0	0	0	71	0	0	57	0	0	75	0	73	0	167	0	0	235	0	234	257	0	0	0	0	66.9712	4.6904699999999995
0	0	189	88	178	0	221	0	0	0	79	76	0	0	233	0	0	55	0	0	0	0	57	234	0	0	0	0	0	0	0	66.9596	5.85497
58	0	0	0	0	0	235	0	0	0	0	0	71	0	0	0	0	0	77	0	176	0	0	234	0	226	234	65	0	0	66	66.9376	4.9471099999999995
0	0	185	0	178	0	0	43	0	0	71	0	0	0	48	0	0	53	0	0	0	58	0	0	232	230	255	0	0	0	0	66.9178	5.45476
0	0	178	0	176	0	0	0	0	0	0	0	0	0	0	283	80	0	0	49	150	0	0	228	0	0	255	0	0	0	0	66.9148	4.59339
0	0	191	0	179	0	0	66	0	0	0	0	0	0	227	0	80	0	0	0	177	0	0	168	224	0	0	0	0	97	0	66.9036	5.39609
0	0	0	0	0	0	237	0	0	0	0	0	0	0	229	276	0	0	0	0	174	47	0	236	229	0	0	0	0	0	79	66.8927	3.82921
0	0	0	0	0	0	233	0	88	0	76	0	0	0	0	0	0	52	0	0	170	48	0	223	233	0	250	0	0	0	0	66.872	4.26403
0	0	189	0	177	59	0	0	0	0	0	78	0	0	0	0	0	25	75	0	175	0	0	0	225	0	256	70	0	0	0	66.8465	5.20299
69	0	0	0	175	0	0	0	82	0	0	77	0	0	0	0	0	0	0	0	175	58	0	224	0	230	256	0	0	0	0	66.8414	6.3612
0	0	0	0	0	66	235	0	85	0	0	0	47	0	0	0	0	0	0	0	108	0	0	152	231	192	257	0	0	0	0	66.7863	4.80307
75	0	0	0	0	68	238	0	0	0	78	0	0	44	234	0	0	0	0	0	0	0	0	233	0	229	256	0	0	0	0	66.7632	4.9193
0	38	128	0	0	0	223	0	84	0	0	0	0	0	233	0	0	0	0	56	0	0	0	197	227	0	245	0	0	0	0	66.7408	4.88929
0	0	191	88	178	0	0	0	0	0	0	0	0	0	235	0	0	0	72	0	170	0	0	233	0	231	0	0	0	0	0	66.7333	6.3882699999999994
58	76	0	0	181	0	0	0	0	0	0	0	66	0	0	283	78	0	76	0	0	0	0	0	235	0	256	65	0	0	0	66.7298	4.74579
